"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000164850",67.4280671635445,-0.773894204676762,0.216388209665684,-3.57641576623982,0.000348337488696022,0.000849825841483524,"GPER1","2852","G protein-coupled estrogen receptor 1"
"ENSG00000111801",251.7636468062,0.43529107713068,0.12172783389584,3.57593709835622,0.000348975561318175,0.000851241612497065,"BTN3A3","10384","butyrophilin subfamily 3 member A3"
"ENSG00000143933",12059.6376563529,-0.184513589947947,0.051617983580189,-3.57459895079597,0.00035076514018363,0.000855401587869259,"CALM2","805","calmodulin 2"
"ENSG00000154945",769.273332607335,-0.25231462164404,0.0705859052190083,-3.57457513452832,0.000350797068603732,0.000855401587869259,"ANKRD40","91369","ankyrin repeat domain 40"
"ENSG00000102870",869.175048494256,0.258146441843697,0.0722183783731788,3.5745255938836,0.000350863492190294,0.000855422026120852,"ZNF629","23361","zinc finger protein 629"
"ENSG00000147642",8.5536678871083,-2.59042669624181,0.72470745290164,-3.57444467539289,0.000350972012170033,0.000855545073662247,"SYBU","55638","syntabulin"
"ENSG00000204611",195.226544632303,0.504892246897242,0.141255657481699,3.57431522318074,0.00035114568612485,0.000855826876485536,"ZNF616","90317","zinc finger protein 616"
"ENSG00000019549",816.212153974087,-0.247404640623908,0.0692424305456347,-3.57302074283563,0.000352886795807358,0.000859928174042468,"SNAI2","6591","snail family transcriptional repressor 2"
"ENSG00000170906",304.475848781285,-0.373474508657066,0.104571235125906,-3.57148414865136,0.000354964035027294,0.000864847073604276,"NDUFA3","4696","NADH:ubiquinone oxidoreductase subunit A3"
"ENSG00000185278",186.710760911749,0.522639102387306,0.146354965094969,3.57103773041227,0.000355569664242807,0.000866179456464544,"ZBTB37","84614","zinc finger and BTB domain containing 37"
"ENSG00000102882",987.437227935649,-0.239146622096148,0.0669753165308309,-3.57066803836696,0.00035607193492473,0.000867259655746268,"MAPK3","5595","mitogen-activated protein kinase 3"
"ENSG00000128708",523.734817748412,-0.314624643050805,0.0881151943529081,-3.57060601592399,0.000356156264770217,0.000867321716818152,"HAT1","8520","histone acetyltransferase 1"
"ENSG00000121774",2347.08189002744,-0.172168015539868,0.0482410390249168,-3.56891184393732,0.000358467009900762,0.00087280469055302,"KHDRBS1","10657","KH RNA binding domain containing, signal transduction associated 1"
"ENSG00000138834",807.005998021846,0.258986045409878,0.0725796416788215,3.56830151567763,0.000359302889208532,0.000874695404881954,"MAPK8IP3","23162","mitogen-activated protein kinase 8 interacting protein 3"
"ENSG00000099821",592.403776167424,-0.281686288041948,0.078955335211533,-3.56766629243317,0.000360174799077204,0.000876673193856289,"POLRMT","5442","RNA polymerase mitochondrial"
"ENSG00000116030",1693.69266401291,0.196422211098056,0.0550805514428387,3.56609013440794,0.000362346792342338,0.000881814238035234,"SUMO1","7341","small ubiquitin like modifier 1"
"ENSG00000104960",957.754901682157,0.241557105626546,0.0677485993475598,3.5654922456378,0.000363173900466358,0.000883681186242891,"PTOV1","53635","PTOV1 extended AT-hook containing adaptor protein"
"ENSG00000158747",187.232404612608,-0.493160222386543,0.138333473768748,-3.56501003662323,0.000363842265077948,0.000885161324318059,"NBL1","4681","NBL1, DAN family BMP antagonist"
"ENSG00000179134",1653.47157826679,-0.19882874041348,0.0557829586009913,-3.56432762621427,0.000364790083991146,0.000887320722538623,"SAMD4B","55095","sterile alpha motif domain containing 4B"
"ENSG00000110066",553.660011530865,0.300738292031657,0.0843905607616927,3.56364846159631,0.000365735686502638,0.000889474017768297,"KMT5B","51111","lysine methyltransferase 5B"
"ENSG00000145476",139.434922656952,0.564924375265918,0.158556658483924,3.56291801724112,0.000366755243523754,0.000891806431125737,"CYP4V2","285440","cytochrome P450 family 4 subfamily V member 2"
"ENSG00000180834",49.4863018299875,-0.925243375703786,0.25969734473986,-3.56277564805526,0.000366954272165715,0.000892143197489,"MAP6D1","79929","MAP6 domain containing 1"
"ENSG00000110700",3351.8162427501,-0.162371305689631,0.0455803495309142,-3.56230935832348,0.0003676068410293,0.000893582322792318,"RPS13","6207","ribosomal protein S13"
"ENSG00000079257",382.434097296122,-0.389879620224379,0.109457348867608,-3.56193187810489,0.000368135916195368,0.000894720833259784,"LXN","56925","latexin"
"ENSG00000130005",420.247927922013,0.325838448766709,0.0915017023889687,3.56100968899559,0.000369431449334074,0.000897721467483196,"GAMT","2593","guanidinoacetate N-methyltransferase"
"ENSG00000108100",1410.83219945771,-0.218296463254565,0.0613081393522506,-3.56064407696873,0.000369946256647193,0.000898824254940048,"CCNY","219771","cyclin Y"
"ENSG00000159352",1735.51499827404,-0.192547476460016,0.054097813172143,-3.55924694862095,0.0003719196958298,0.00090346999788027,"PSMD4","5710","proteasome 26S subunit ubiquitin receptor, non-ATPase 4"
"ENSG00000163909",6.72067942828981,3.59781275780534,1.01124751179621,3.55779640081862,0.000373978999649161,0.000908322758211821,"HEYL","26508","hes related family bHLH transcription factor with YRPW motif like"
"ENSG00000079462",264.406357333763,0.406714961286833,0.11432910587695,3.55740524835881,0.000374536130199593,0.000909526031781447,"PAFAH1B3","5050","platelet activating factor acetylhydrolase 1b catalytic subunit 3"
"ENSG00000006453",134.641791741153,-0.554423282687032,0.155934130376489,-3.55549667894018,0.000377265710692535,0.00091600363166171,"BAIAP2L1","55971","BAR/IMD domain containing adaptor protein 2 like 1"
"ENSG00000159128",764.368263393608,-0.255281137659571,0.0718080439141324,-3.55504931961153,0.00037790819546281,0.000917412450128626,"IFNGR2","3460","interferon gamma receptor 2"
"ENSG00000160190",26.4341579731143,2.62618482073587,0.738984462701388,3.55377542192936,0.00037974333827245,0.00092171563232203,"SLC37A1","54020","solute carrier family 37 member 1"
"ENSG00000154133",28.1011552626184,-1.26032939603175,0.354755129284021,-3.55267420255597,0.000381336434312171,0.000925429996524415,"ROBO4","54538","roundabout guidance receptor 4"
"ENSG00000148300",605.942371373527,0.280720189763762,0.0790513411474836,3.55111229852547,0.000383606702309082,0.000930786232899449,"REXO4","57109","REX4 homolog, 3'-5' exonuclease"
"ENSG00000204389",306.605164486669,0.391546997872436,0.110304947997664,3.54967755282135,0.000385703267707935,0.000935626692935064,"HSPA1A","3303","heat shock protein family A (Hsp70) member 1A"
"ENSG00000127995",145.378372241435,-0.538920602297385,0.151823149345321,-3.54966027658677,0.000385728578251693,0.000935626692935064,"CASD1","64921","CAS1 domain containing 1"
"ENSG00000087263",1068.31480263424,-0.222978579713927,0.0628426512801008,-3.54820452625514,0.000387866909672047,0.000940658633330035,"OGFOD1","55239","2-oxoglutarate and iron dependent oxygenase domain containing 1"
"ENSG00000157404",214.487572472863,-0.518016006178888,0.146003821729876,-3.54796196456609,0.000388224280030409,0.000941370424331716,"KIT","3815","KIT proto-oncogene, receptor tyrosine kinase"
"ENSG00000183775",24.1429540368924,-1.38783088135667,0.391469994721707,-3.54517817474943,0.000392347775745321,0.000951212620321523,"KCTD16","57528","potassium channel tetramerization domain containing 16"
"ENSG00000128607",999.036793192632,0.228151803591751,0.0643658366621652,3.54461023771421,0.000393194044659185,0.000953107537859714,"KLHDC10","23008","kelch domain containing 10"
"ENSG00000233757",21.283781380435,1.44331639474185,0.407237776332546,3.54416136867237,0.000393864099687875,0.00095457475763853,"ZNF892","344065","zinc finger protein 892"
"ENSG00000175334",1037.36637641244,-0.231028421838185,0.0651876615285659,-3.5440513805967,0.000394028448470306,0.000954816059446789,"BANF1","8815","BAF nuclear assembly factor 1"
"ENSG00000197798",274.201025949298,-0.415831994234462,0.117347350811219,-3.54359933445304,0.000394704587827712,0.000956297257176528,"FAM118B","79607","family with sequence similarity 118 member B"
"ENSG00000204514",171.472094328402,0.495460865619599,0.139932621131348,3.54071024764506,0.000399051553821523,0.000966670249872059,"ZNF814","730051","zinc finger protein 814"
"ENSG00000124006",749.131845556453,0.266810500468054,0.0753623709089489,3.54036765629903,0.00039956997825345,0.000967767023746812,"OBSL1","23363","obscurin like cytoskeletal adaptor 1"
"ENSG00000146205",51.5037318100642,0.930672438375078,0.262888851151466,3.54017461865989,0.000399862368471152,0.00096831606745446,"ANO7","50636","anoctamin 7"
"ENSG00000165152",431.493334896721,-0.319140952876173,0.0901584477151917,-3.53977870032026,0.000400462683522952,0.00096961048624302,"PGAP4","84302","post-GPI attachment to proteins GalNAc transferase 4"
"ENSG00000186625",201.09789049481,-0.459136858159849,0.129720266997471,-3.53943812163754,0.000400979762854841,0.000970702980445901,"KATNA1","11104","katanin catalytic subunit A1"
"ENSG00000177106",236.548953698602,-0.445388922167431,0.12584911046617,-3.53907088033935,0.000401538021233832,0.000971894786819545,"EPS8L2","64787","EPS8 like 2"
"ENSG00000129657",2242.77697555347,0.185132685358507,0.0523121136102591,3.53900220392165,0.000401642499595102,0.000971988039250019,"SEC14L1","6397","SEC14 like lipid binding 1"
"ENSG00000174501",38.4823640536393,1.03909156789899,0.293657006439619,3.53845317875175,0.000402478652520614,0.000973851646831196,"ANKRD36C","400986","ankyrin repeat domain 36C"
"ENSG00000108061",1085.55440113672,-0.242107530634141,0.0684281970229948,-3.53812523443783,0.000402978879794309,0.000974901958373035,"SHOC2","8036","SHOC2 leucine rich repeat scaffold protein"
"ENSG00000146063",461.203084718745,0.315287047557111,0.0891146098676549,3.53799503835956,0.000403177634370592,0.000975222710545508,"TRIM41","90933","tripartite motif containing 41"
"ENSG00000144134",61.5556767639637,0.834627359856097,0.235929170577284,3.53761833610437,0.00040375321597625,0.000976454692658019,"RABL2A","11159","RAB, member of RAS oncogene family like 2A"
"ENSG00000124243",330.797673484179,-0.357827780349488,0.101172699649037,-3.53680174188071,0.000405003566389271,0.000979317893592301,"BCAS4","55653","breast carcinoma amplified sequence 4"
"ENSG00000128655",12.988619240376,-1.96029107981934,0.554355888413435,-3.53615993045495,0.000405988831056471,0.000981539270359296,"PDE11A","50940","phosphodiesterase 11A"
"ENSG00000104671",275.962844508033,0.393980055198518,0.11144701581536,3.53513328567939,0.000407569521827613,0.000985199214809802,"DCTN6","10671","dynactin subunit 6"
"ENSG00000180257",79.7559631986018,0.736362046443424,0.208309510951944,3.53494203446764,0.000407864619420042,0.000985750862743944,"ZNF816","125893","zinc finger protein 816"
"ENSG00000005189",28.392107152593,-1.21925608289436,0.345024528130462,-3.53382436170838,0.000409593165880353,0.000989766204089956,"REXO5","81691","RNA exonuclease 5"
"ENSG00000136636",878.422235446991,-0.247654362694851,0.0701559074693088,-3.53005714883231,0.000415469913013015,0.00100380255376817,"KCTD3","51133","potassium channel tetramerization domain containing 3"
"ENSG00000168385",9910.8806384538,0.126372107757837,0.0358010717963596,3.52984146610624,0.000415808743979452,0.00100445652659714,"SEPTIN2","4735","septin 2"
"ENSG00000174370",6.56629023143366,-3.2649227957818,0.925533251975718,-3.5276126371605,0.000419325311245813,0.00101278538792868,"KCNJ5-AS1","219833","KCNJ5 antisense RNA 1"
"ENSG00000273611",257.946579042597,0.412463859462732,0.116934359432487,3.52731106121867,0.000419803254631476,0.00101377361408466,"ZNHIT3","9326","zinc finger HIT-type containing 3"
"ENSG00000221886",59.2461841813429,-0.842616325762849,0.23894077840848,-3.52646514075701,0.00042114660193678,0.00101685101889651,"FAM200C","63920","family with sequence similarity 200 member C"
"ENSG00000130724",854.171030306096,0.240818283143942,0.0682917365806317,3.52631658238196,0.000421382931116292,0.00101725497768909,"CHMP2A","27243","charged multivesicular body protein 2A"
"ENSG00000204516",246.823531392122,0.420803061634565,0.119372432234788,3.52512765097144,0.000423278769779414,0.00102166434801982,"MICB","4277","MHC class I polypeptide-related sequence B"
"ENSG00000151247",716.31815376852,-0.269469440325359,0.0764628785474163,-3.52418644765322,0.000424785232891925,0.00102513259576899,"EIF4E","1977","eukaryotic translation initiation factor 4E"
"ENSG00000198887",886.833844836181,0.237906665081195,0.0675092746197485,3.52405897443313,0.000424989647392264,0.00102545799333123,"SMC5","23137","structural maintenance of chromosomes 5"
"ENSG00000173442",1027.14694424476,-0.220782776400113,0.062656991276602,-3.52367344651865,0.000425608434363678,0.00102678296049302,"EHBP1L1","254102","EH domain binding protein 1 like 1"
"ENSG00000174227",852.195874775807,0.243960812915677,0.0692376586808379,3.52352776745749,0.000425842473724178,0.00102717943989311,"PIGG","54872","phosphatidylinositol glycan anchor biosynthesis class G"
"ENSG00000170677",856.396691862847,0.244330924208444,0.0693477249985218,3.52327238151867,0.000426253051674275,0.00102800155057691,"SOCS6","9306","suppressor of cytokine signaling 6"
"ENSG00000177352",256.97563676028,-0.445840114252458,0.126543440784516,-3.52321788856411,0.000426340706547296,0.00102804472072874,"CCDC71","64925","coiled-coil domain containing 71"
"ENSG00000105996",21.1472581815306,-1.43888659837713,0.408444213842586,-3.5228473059767,0.00042693725530556,0.00102931478303506,"HOXA2","3199","homeobox A2"
"ENSG00000158006",278.236978217026,-0.41027124190395,0.116466845290654,-3.52264406990744,0.000427264747283904,0.00102993585957968,"PAFAH2","5051","platelet activating factor acetylhydrolase 2"
"ENSG00000146411",79.7212219196497,-0.711119525378721,0.201892701725241,-3.52226464504147,0.000427876775410607,0.00103124250466092,"SLC2A12","154091","solute carrier family 2 member 12"
"ENSG00000169241",181.798868748699,-0.496735541261688,0.141058345627153,-3.52148991293762,0.000429128993494044,0.00103409141695801,"SLC50A1","55974","solute carrier family 50 member 1"
"ENSG00000108861",2108.4349841845,0.205662226134016,0.0584126928875602,3.52084822608503,0.00043016875716828,0.00103642752054048,"DUSP3","1845","dual specificity phosphatase 3"
"ENSG00000175305",23.00688156382,-1.36435191153115,0.387562146854745,-3.52034356967916,0.000430988134026574,0.00103823195803917,"CCNE2","9134","cyclin E2"
"ENSG00000103018",1221.65917802425,0.227867261953705,0.0647564722510334,3.51883377881304,0.000433448189578903,0.00104398748455857,"CYB5B","80777","cytochrome b5 type B"
"ENSG00000152413",262.740740611188,0.415731026317451,0.118150070778335,3.51866929557256,0.000433716989262709,0.00104446421368526,"HOMER1","9456","homer scaffold protein 1"
"ENSG00000164919",779.286727860824,0.254544503466627,0.0723481899063383,3.51832580464224,0.000434278826494504,0.00104564635596732,"COX6C","1345","cytochrome c oxidase subunit 6C"
"ENSG00000137817",188.767482471063,0.473569834205638,0.134624683165759,3.51770435457624,0.000435297039712004,0.00104792678393916,"PARP6","56965","poly(ADP-ribose) polymerase family member 6"
"ENSG00000198373",623.138152135634,0.288251495422826,0.081976102673638,3.51628689363787,0.000437627819693738,0.00105336580216337,"WWP2","11060","WW domain containing E3 ubiquitin protein ligase 2"
"ENSG00000085365",931.255959866776,-0.235028600882454,0.0668448892617041,-3.51602947477846,0.000438052350396877,0.00105421547030522,"SCAMP1","9522","secretory carrier membrane protein 1"
"ENSG00000186063",1183.65507127831,-0.222408421992571,0.0632596746967692,-3.51580091201337,0.000438429614312205,0.00105495112746666,"AIDA","64853","axin interactor, dorsalization associated"
